FECHA_CORTE;ANIO;COD_DPTO;NOM_DPTO;NOM_MUSEO;COD_MES;NOM_MES;COD_TIPO;NOM_TIPO;ADU_BOLESPPAGANTES;EST_BOLESPPAGANTES;NIN_BOLESPPAGANTES;MIL_BOLESPPAGANTES;ADM_BOLESPPAGANTES;ADU_PAGANTES;EST_PAGANTES;NIN_PAGANTES;TOTAL_PAGANTES;ADU_BOLESPNOPAGANTES;EST_BOLESPNOPAGANTES;NIN_BOLESPNOPAGANTES;MIL_BOLESPNOPAGANTES;ADM_BOLESPNOPAGANTES;ADU_NOPAGANTES;EST_NOPAGANTES;NIN_NOPAGANTES;TOTAL_NOPAGANTES;TOTAL;TIPO_cat_cod
20260505;2021;08;Cusco;Monumento Arqueológico de Tarawasi;08;Agosto;0;Nacionales;0;0;0;0;0;31;15;0;46;0;0;0;0;0;0;0;0;0;46;Sitio Arqueológico
20260505;2021;08;Cusco;Monumento Arqueológico de Tarawasi;08;Agosto;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;08;Cusco;Monumento Arqueológico de Tarawasi;09;Setiembre;0;Nacionales;0;0;0;0;0;40;7;0;47;0;0;0;0;0;0;0;0;0;47;Sitio Arqueológico
20260505;2021;08;Cusco;Monumento Arqueológico de Tarawasi;09;Setiembre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;08;Cusco;Monumento Arqueológico de Tarawasi;10;Octubre;0;Nacionales;0;0;0;0;0;31;7;0;38;0;0;0;0;0;91;180;35;306;344;Sitio Arqueológico
20260505;2021;08;Cusco;Monumento Arqueológico de Tarawasi;10;Octubre;1;Extranjeros;0;0;0;0;0;30;0;0;30;0;0;0;0;0;0;0;0;0;30;Sitio Arqueológico
20260505;2021;08;Cusco;Monumento Arqueológico de Tarawasi;11;Noviembre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;118;18;181;181;Sitio Arqueológico
20260505;2021;08;Cusco;Monumento Arqueológico de Tarawasi;11;Noviembre;1;Extranjeros;0;0;0;0;0;17;1;0;18;0;0;0;0;0;0;0;0;0;18;Sitio Arqueológico
20260505;2021;08;Cusco;Monumento Arqueológico de Tarawasi;12;Diciembre;0;Nacionales;0;0;0;0;0;31;7;0;38;0;0;0;0;0;67;130;32;229;267;Sitio Arqueológico
20260505;2021;08;Cusco;Monumento Arqueológico de Tarawasi;12;Diciembre;1;Extranjeros;0;0;0;0;0;31;3;0;34;0;0;0;0;0;0;0;0;0;34;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Nacional de Vilcabamba (Choquequirao);01;Enero;0;Nacionales;0;0;0;0;0;36;39;0;75;0;0;0;0;0;0;0;0;0;75;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Nacional de Vilcabamba (Choquequirao);01;Enero;1;Extranjeros;0;0;0;0;0;4;1;0;5;0;0;0;0;0;0;0;0;0;5;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Nacional de Vilcabamba (Choquequirao);02;Febrero;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Nacional de Vilcabamba (Choquequirao);02;Febrero;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Nacional de Vilcabamba (Choquequirao);03;Marzo;0;Nacionales;0;0;0;0;0;28;25;0;53;0;0;0;0;0;0;0;0;0;53;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Nacional de Vilcabamba (Choquequirao);03;Marzo;1;Extranjeros;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;2;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Nacional de Vilcabamba (Choquequirao);04;Abril;0;Nacionales;0;0;0;0;0;95;29;0;124;0;0;0;0;0;7;4;1;12;136;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Nacional de Vilcabamba (Choquequirao);04;Abril;1;Extranjeros;0;0;0;0;0;17;5;0;22;0;0;0;0;0;0;0;0;0;22;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Nacional de Vilcabamba (Choquequirao);05;Mayo;0;Nacionales;0;0;0;0;0;95;29;0;124;0;0;0;0;0;7;4;1;12;136;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Nacional de Vilcabamba (Choquequirao);05;Mayo;1;Extranjeros;0;0;0;0;0;17;5;0;22;0;0;0;0;0;0;0;0;0;22;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Nacional de Vilcabamba (Choquequirao);06;Junio;0;Nacionales;0;0;0;0;0;118;76;0;194;0;0;0;0;0;20;11;2;33;227;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Nacional de Vilcabamba (Choquequirao);06;Junio;1;Extranjeros;0;0;0;0;0;43;0;0;43;0;0;0;0;0;0;0;0;0;43;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Nacional de Vilcabamba (Choquequirao);07;Julio;0;Nacionales;0;0;0;0;0;343;268;0;611;0;0;0;0;0;131;49;2;182;793;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Nacional de Vilcabamba (Choquequirao);07;Julio;1;Extranjeros;0;0;0;0;0;81;24;0;105;0;0;0;0;0;0;0;0;0;105;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Nacional de Vilcabamba (Choquequirao);08;Agosto;0;Nacionales;0;0;0;0;0;342;208;0;550;0;0;0;0;0;54;21;0;75;625;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Nacional de Vilcabamba (Choquequirao);08;Agosto;1;Extranjeros;0;0;0;0;0;91;16;0;107;0;0;0;0;0;0;0;0;0;107;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Nacional de Vilcabamba (Choquequirao);09;Setiembre;0;Nacionales;0;0;0;0;0;296;187;0;483;0;0;0;0;0;57;53;2;112;595;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Nacional de Vilcabamba (Choquequirao);09;Setiembre;1;Extranjeros;0;0;0;0;0;72;21;0;93;0;0;0;0;0;0;0;0;0;93;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Nacional de Vilcabamba (Choquequirao);10;Octubre;0;Nacionales;0;0;0;0;0;229;232;0;461;0;0;0;0;0;57;33;0;90;551;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Nacional de Vilcabamba (Choquequirao);10;Octubre;1;Extranjeros;0;0;0;0;0;49;28;0;77;0;0;0;0;0;0;0;0;0;77;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Nacional de Vilcabamba (Choquequirao);11;Noviembre;0;Nacionales;0;0;0;0;0;141;92;0;233;0;0;0;0;0;10;2;0;12;245;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Nacional de Vilcabamba (Choquequirao);11;Noviembre;1;Extranjeros;0;0;0;0;0;138;51;0;189;0;0;0;0;0;0;0;0;0;189;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Nacional de Vilcabamba (Choquequirao);12;Diciembre;0;Nacionales;0;0;0;0;0;66;79;0;145;0;0;0;0;0;8;16;0;24;169;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Nacional de Vilcabamba (Choquequirao);12;Diciembre;1;Extranjeros;0;0;0;0;0;138;51;0;189;0;0;0;0;0;0;0;0;0;189;Sitio Arqueológico
20260505;2021;08;Cusco;Conjunto Arqueológico de Huchuy Qosco;01;Enero;0;Nacionales;0;0;0;0;0;50;0;0;50;0;0;0;0;0;110;133;31;274;324;Sitio Arqueológico
20260505;2021;08;Cusco;Conjunto Arqueológico de Huchuy Qosco;01;Enero;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;08;Cusco;Conjunto Arqueológico de Huchuy Qosco;02;Febrero;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;08;Cusco;Conjunto Arqueológico de Huchuy Qosco;02;Febrero;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;08;Cusco;Conjunto Arqueológico de Huchuy Qosco;03;Marzo;0;Nacionales;0;0;0;0;0;39;0;0;39;0;0;0;0;0;0;0;0;0;39;Sitio Arqueológico
20260505;2021;08;Cusco;Conjunto Arqueológico de Huchuy Qosco;03;Marzo;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;08;Cusco;Conjunto Arqueológico de Huchuy Qosco;04;Abril;0;Nacionales;0;0;0;0;0;62;0;0;62;0;0;0;0;0;0;0;0;0;62;Sitio Arqueológico
20260505;2021;08;Cusco;Conjunto Arqueológico de Huchuy Qosco;04;Abril;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;08;Cusco;Conjunto Arqueológico de Huchuy Qosco;05;Mayo;0;Nacionales;0;0;0;0;0;79;0;0;79;0;0;0;0;0;0;0;0;0;79;Sitio Arqueológico
20260505;2021;08;Cusco;Conjunto Arqueológico de Huchuy Qosco;05;Mayo;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;08;Cusco;Conjunto Arqueológico de Huchuy Qosco;06;Junio;0;Nacionales;0;0;0;0;0;49;0;0;49;0;0;0;0;0;102;130;38;270;319;Sitio Arqueológico
20260505;2021;08;Cusco;Conjunto Arqueológico de Huchuy Qosco;06;Junio;1;Extranjeros;0;0;0;0;0;32;0;0;32;0;0;0;0;0;0;0;0;0;32;Sitio Arqueológico
20260505;2021;08;Cusco;Conjunto Arqueológico de Huchuy Qosco;07;Julio;0;Nacionales;0;0;0;0;0;68;0;0;68;0;0;0;0;0;92;167;36;295;363;Sitio Arqueológico
20260505;2021;08;Cusco;Conjunto Arqueológico de Huchuy Qosco;07;Julio;1;Extranjeros;0;0;0;0;0;30;0;0;30;0;0;0;0;0;0;0;0;0;30;Sitio Arqueológico
20260505;2021;08;Cusco;Conjunto Arqueológico de Huchuy Qosco;08;Agosto;0;Nacionales;0;0;0;0;0;107;0;0;107;0;0;0;0;0;92;167;36;295;402;Sitio Arqueológico
20260505;2021;08;Cusco;Conjunto Arqueológico de Huchuy Qosco;08;Agosto;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;08;Cusco;Conjunto Arqueológico de Huchuy Qosco;09;Setiembre;0;Nacionales;0;0;0;0;0;46;0;0;46;0;0;0;0;0;91;180;35;306;352;Sitio Arqueológico
20260505;2021;08;Cusco;Conjunto Arqueológico de Huchuy Qosco;09;Setiembre;1;Extranjeros;0;0;0;0;0;56;0;0;56;0;0;0;0;0;0;0;0;0;56;Sitio Arqueológico
20260505;2021;08;Cusco;Conjunto Arqueológico de Huchuy Qosco;10;Octubre;0;Nacionales;0;0;0;0;0;46;0;0;46;0;0;0;0;0;91;180;35;306;352;Sitio Arqueológico
20260505;2021;08;Cusco;Conjunto Arqueológico de Huchuy Qosco;10;Octubre;1;Extranjeros;0;0;0;0;0;56;0;0;56;0;0;0;0;0;0;0;0;0;56;Sitio Arqueológico
20260505;2021;08;Cusco;Conjunto Arqueológico de Huchuy Qosco;11;Noviembre;0;Nacionales;0;0;0;0;0;37;0;0;37;0;0;0;0;0;69;109;14;192;229;Sitio Arqueológico
20260505;2021;08;Cusco;Conjunto Arqueológico de Huchuy Qosco;11;Noviembre;1;Extranjeros;0;0;0;0;0;52;0;0;52;0;0;0;0;0;0;0;0;0;52;Sitio Arqueológico
20260505;2021;08;Cusco;Conjunto Arqueológico de Huchuy Qosco;12;Diciembre;0;Nacionales;0;0;0;0;0;36;0;0;36;0;0;0;0;0;150;129;29;308;344;Sitio Arqueológico
20260505;2021;08;Cusco;Conjunto Arqueológico de Huchuy Qosco;12;Diciembre;1;Extranjeros;0;0;0;0;0;138;51;0;189;0;0;0;0;0;0;0;0;0;189;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Machu Picchu;01;Enero;0;Nacionales;0;0;0;0;0;15448;953;3460;19861;0;0;0;0;0;1899;7;218;2124;21985;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Machu Picchu;01;Enero;1;Extranjeros;0;0;0;0;0;2256;53;156;2465;0;0;0;0;0;0;0;0;0;2465;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Machu Picchu;02;Febrero;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Machu Picchu;02;Febrero;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Machu Picchu;03;Marzo;0;Nacionales;0;0;0;0;0;6240;391;1097;7728;0;0;0;0;0;1231;55;51;1337;9065;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Machu Picchu;03;Marzo;1;Extranjeros;0;0;0;0;0;929;28;43;1000;0;0;0;0;0;438;12;17;467;1467;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Machu Picchu;04;Abril;0;Nacionales;0;0;0;0;0;6839;298;922;8059;0;0;0;0;0;446;0;0;446;8505;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Machu Picchu;04;Abril;1;Extranjeros;602;9;28;0;0;2016;45;99;2799;0;0;0;0;0;0;0;0;0;2799;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Machu Picchu;05;Mayo;0;Nacionales;0;0;0;0;0;13574;491;2782;16847;0;0;0;0;0;1416;0;0;1416;18263;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Machu Picchu;05;Mayo;1;Extranjeros;0;0;0;0;0;4247;79;138;4464;0;0;0;0;0;1125;9;61;1195;5659;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Machu Picchu;06;Junio;0;Nacionales;0;0;0;0;0;15344;547;2405;18296;0;0;0;0;0;1413;0;0;1413;19709;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Machu Picchu;06;Junio;1;Extranjeros;1507;30;82;0;0;6749;193;557;9118;0;0;0;0;0;0;0;0;0;9118;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Machu Picchu;07;Julio;0;Nacionales;0;0;0;0;0;28779;1313;6515;36607;0;0;0;0;0;2178;0;0;2178;38785;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Machu Picchu;07;Julio;1;Extranjeros;2037;51;130;0;0;8899;344;908;12369;0;0;0;0;0;0;0;0;0;12369;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Machu Picchu;08;Agosto;0;Nacionales;0;0;0;0;0;34961;1361;8562;44884;0;0;0;0;0;1916;0;0;1916;46800;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Machu Picchu;08;Agosto;1;Extranjeros;0;0;0;0;10600;335;709;0;11644;0;0;0;0;0;0;0;0;0;11644;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Machu Picchu;09;Setiembre;0;Nacionales;0;0;0;0;0;30556;634;5109;36299;0;0;0;0;0;1530;0;0;1530;37829;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Machu Picchu;09;Setiembre;1;Extranjeros;0;0;0;0;0;16054;226;322;16602;0;0;0;0;0;0;0;0;0;16602;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Machu Picchu;10;Octubre;0;Nacionales;0;0;0;0;0;33883;1046;8321;43250;0;0;0;0;0;2369;0;0;2369;45619;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Machu Picchu;10;Octubre;1;Extranjeros;0;0;0;0;0;18733;208;359;19300;0;0;0;0;0;3454;28;182;3664;22964;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Machu Picchu;11;Noviembre;0;Nacionales;0;0;0;0;0;25788;587;4823;31198;0;0;0;0;0;2146;0;0;2146;33344;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Machu Picchu;11;Noviembre;1;Extranjeros;4061;40;146;0;0;23547;335;872;29001;0;0;0;0;0;0;0;0;0;29001;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Machu Picchu;12;Diciembre;0;Nacionales;0;0;0;0;0;18690;658;3550;22898;0;0;0;0;0;2040;0;0;2040;24938;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Machu Picchu;12;Diciembre;1;Extranjeros;0;0;0;0;0;24013;616;1600;26229;0;0;0;0;0;0;0;0;0;26229;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Macchu Picchu (Ingreso Salkantay-Paucarcancha);01;Enero;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Macchu Picchu (Ingreso Salkantay-Paucarcancha);01;Enero;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Macchu Picchu (Ingreso Salkantay-Paucarcancha);02;Febrero;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Macchu Picchu (Ingreso Salkantay-Paucarcancha);02;Febrero;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Macchu Picchu (Ingreso Salkantay-Paucarcancha);03;Marzo;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Macchu Picchu (Ingreso Salkantay-Paucarcancha);03;Marzo;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Macchu Picchu (Ingreso Salkantay-Paucarcancha);04;Abril;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Macchu Picchu (Ingreso Salkantay-Paucarcancha);04;Abril;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Macchu Picchu (Ingreso Salkantay-Paucarcancha);05;Mayo;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Macchu Picchu (Ingreso Salkantay-Paucarcancha);05;Mayo;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Macchu Picchu (Ingreso Salkantay-Paucarcancha);06;Junio;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Macchu Picchu (Ingreso Salkantay-Paucarcancha);06;Junio;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Macchu Picchu (Ingreso Salkantay-Paucarcancha);07;Julio;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Macchu Picchu (Ingreso Salkantay-Paucarcancha);07;Julio;1;Extranjeros;0;0;0;0;0;19;14;0;33;0;0;0;0;0;0;0;0;0;33;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Macchu Picchu (Ingreso Salkantay-Paucarcancha);08;Agosto;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Macchu Picchu (Ingreso Salkantay-Paucarcancha);08;Agosto;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;12;12;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Macchu Picchu (Ingreso Salkantay-Paucarcancha);09;Setiembre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Macchu Picchu (Ingreso Salkantay-Paucarcancha);09;Setiembre;1;Extranjeros;0;0;0;0;0;28;0;0;28;0;0;0;0;0;0;0;0;0;28;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Macchu Picchu (Ingreso Salkantay-Paucarcancha);10;Octubre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Macchu Picchu (Ingreso Salkantay-Paucarcancha);10;Octubre;1;Extranjeros;0;0;0;0;0;35;0;0;35;0;0;0;0;0;0;0;0;0;35;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Macchu Picchu (Ingreso Salkantay-Paucarcancha);11;Noviembre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Macchu Picchu (Ingreso Salkantay-Paucarcancha);11;Noviembre;1;Extranjeros;0;0;0;0;0;12;0;0;12;0;0;0;0;0;0;0;0;0;12;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Macchu Picchu (Ingreso Salkantay-Paucarcancha);12;Diciembre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;08;Cusco;Parque Arqueológico Macchu Picchu (Ingreso Salkantay-Paucarcancha);12;Diciembre;1;Extranjeros;0;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;4;Sitio Arqueológico
20260505;2021;10;Huánuco;Zona Arqueológica Monumental de Garu;01;Enero;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;10;Huánuco;Zona Arqueológica Monumental de Garu;01;Enero;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;10;Huánuco;Zona Arqueológica Monumental de Garu;02;Febrero;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;10;Huánuco;Zona Arqueológica Monumental de Garu;02;Febrero;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;10;Huánuco;Zona Arqueológica Monumental de Garu;03;Marzo;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;10;Huánuco;Zona Arqueológica Monumental de Garu;03;Marzo;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;10;Huánuco;Zona Arqueológica Monumental de Garu;04;Abril;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;10;Huánuco;Zona Arqueológica Monumental de Garu;04;Abril;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;10;Huánuco;Zona Arqueológica Monumental de Garu;05;Mayo;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;10;Huánuco;Zona Arqueológica Monumental de Garu;05;Mayo;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;10;Huánuco;Zona Arqueológica Monumental de Garu;06;Junio;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;10;Huánuco;Zona Arqueológica Monumental de Garu;06;Junio;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;10;Huánuco;Zona Arqueológica Monumental de Garu;07;Julio;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;10;Huánuco;Zona Arqueológica Monumental de Garu;07;Julio;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;10;Huánuco;Zona Arqueológica Monumental de Garu;08;Agosto;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;10;Huánuco;Zona Arqueológica Monumental de Garu;08;Agosto;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;10;Huánuco;Zona Arqueológica Monumental de Garu;09;Setiembre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;10;Huánuco;Zona Arqueológica Monumental de Garu;09;Setiembre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;10;Huánuco;Zona Arqueológica Monumental de Garu;10;Octubre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;10;Huánuco;Zona Arqueológica Monumental de Garu;10;Octubre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;10;Huánuco;Zona Arqueológica Monumental de Garu;11;Noviembre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;10;Huánuco;Zona Arqueológica Monumental de Garu;11;Noviembre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;10;Huánuco;Zona Arqueológica Monumental de Garu;12;Diciembre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;10;Huánuco;Zona Arqueológica Monumental de Garu;12;Diciembre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
20260505;2021;10;Huánuco;Huanucopampa;01;Enero;0;Nacionales;0;0;0;0;0;486;96;56;638;0;0;0;0;0;0;0;0;0;638;Sitio Arqueológico
20260505;2021;10;Huánuco;Huanucopampa;01;Enero;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sitio Arqueológico
